Year,Month,Day,Time,Flight_Time_(s),Sync,Gyro_X,Gyro_Y,Gyro_Z,Accel_X,Accel_Y,Accel_Z,Quat_1,Quat_2,Quat_3,Quat_4,Aux_Volts,Current
2024,4,14,15:46:39.915,14.672,60,210.3,34.2,141.4,0.45,-0.16,0.70,-0.95110,0.16267,-0.20560,0.16310,0.025,0.0000
2024,4,14,15:46:39.915,14.674,62,210.3,35.0,140.9,0.48,-0.16,0.71,-0.95197,0.15857,-0.20600,0.16160,0.025,0.0000
2024,4,14,15:46:39.915,14.676,64,210.1,35.2,140.5,0.50,-0.17,0.73,-0.95283,0.15447,-0.20637,0.16010,0.025,0.0000
2024,4,14,15:46:39.915,14.678,66,210.0,35.5,139.7,0.51,-0.18,0.75,-0.95363,0.15037,-0.20677,0.15863,0.025,0.0000
2024,4,14,15:46:39.916,14.680,68,210.0,35.9,139.1,0.50,-0.18,0.73,-0.95443,0.14627,-0.20713,0.15717,0.024,0.0000
2024,4,14,15:46:39.975,14.682,70,209.8,36.5,138.5,0.52,-0.18,0.75,-0.95520,0.14217,-0.20753,0.15573,0.025,0.0000
2024,4,14,15:46:39.975,14.684,72,209.5,36.9,138.1,0.52,-0.19,0.75,-0.95597,0.13807,-0.20790,0.15427,0.026,0.0000
2024,4,14,15:46:39.975,14.686,74,209.1,37.2,137.5,0.50,-0.18,0.77,-0.95670,0.13397,-0.20830,0.15283,0.024,0.0000
2024,4,14,15:46:39.975,14.688,76,208.6,37.4,136.6,0.49,-0.18,0.74,-0.95740,0.12990,-0.20867,0.15137,0.025,0.0000
2024,4,14,15:46:39.975,14.690,78,208.2,37.9,136.3,0.50,-0.17,0.76,-0.95810,0.12580,-0.20907,0.14993,0.025,0.0000
2024,4,14,15:46:39.975,14.692,80,207.3,38.4,135.6,0.49,-0.17,0.76,-0.95873,0.12173,-0.20947,0.14850,0.025,0.0000
2024,4,14,15:46:39.975,14.694,82,206.8,38.3,135.3,0.49,-0.17,0.76,-0.95940,0.11770,-0.20987,0.14710,0.025,0.0000
2024,4,14,15:46:39.975,14.696,84,205.4,38.8,134.4,0.49,-0.18,0.77,-0.96000,0.11367,-0.21027,0.14567,0.025,0.0000
2024,4,14,15:46:39.975,14.698,86,204.8,38.9,134.0,0.49,-0.16,0.78,-0.96060,0.10963,-0.21067,0.14423,0.025,0.0000
2024,4,14,15:46:40.276,14.700,88,203.3,39.4,133.6,0.51,-0.16,0.79,-0.96117,0.10563,-0.21107,0.14283,0.025,0.0000
2024,4,14,15:46:40.276,14.702,90,201.8,39.9,132.8,0.53,-0.16,0.81,-0.96173,0.10167,-0.21147,0.14140,0.025,0.0000
2024,4,14,15:46:40.276,14.704,92,201.3,39.7,132.6,0.53,-0.15,0.82,-0.96223,0.09770,-0.21187,0.14000,0.026,0.0000
2024,4,14,15:46:40.276,14.706,94,200.0,39.9,132.1,0.54,-0.14,0.83,-0.96277,0.09373,-0.21227,0.13860,0.025,0.0000
2024,4,14,15:46:40.276,14.708,96,199.0,40.1,131.4,0.55,-0.15,0.84,-0.96323,0.08980,-0.21267,0.13717,0.025,0.0000
2024,4,14,15:46:40.276,14.710,98,197.5,40.2,130.9,0.57,-0.15,0.87,-0.96370,0.08590,-0.21310,0.13577,0.025,0.0000
2024,4,14,15:46:40.276,14.712,100,196.7,40.2,130.5,0.58,-0.14,0.89,-0.96417,0.08200,-0.21350,0.13437,0.025,0.0000
2024,4,14,15:46:40.276,14.714,102,195.2,40.5,129.8,0.59,-0.14,0.90,-0.96457,0.07813,-0.21390,0.13297,0.026,0.0000
2024,4,14,15:46:40.276,14.716,104,193.6,40.4,129.3,0.60,-0.14,0.91,-0.96500,0.07430,-0.21430,0.13157,0.024,0.0000
2024,4,14,15:46:40.334,14.718,106,192.8,40.2,128.9,0.62,-0.14,0.92,-0.96537,0.07050,-0.21470,0.13017,0.025,0.0000
2024,4,14,15:46:40.334,14.720,108,191.0,40.1,128.4,0.63,-0.13,0.94,-0.96573,0.06670,-0.21510,0.12877,0.024,0.0000
2024,4,14,15:46:40.334,14.722,110,190.2,40.1,128.1,0.64,-0.13,0.97,-0.96610,0.06290,-0.21550,0.12737,0.025,0.0000
2024,4,14,15:46:40.334,14.724,112,188.9,39.7,127.5,0.66,-0.13,0.99,-0.96643,0.05917,-0.21590,0.12597,0.025,0.0000
2024,4,14,15:46:40.334,14.726,114,187.9,39.9,127.0,0.68,-0.14,1.01,-0.96673,0.05543,-0.21627,0.12457,0.025,0.0000
2024,4,14,15:46:40.334,14.728,116,186.2,39.5,126.5,0.69,-0.15,1.02,-0.96703,0.05173,-0.21667,0.12320,0.024,0.0000
2024,4,14,15:46:40.334,14.730,118,184.4,39.2,126.0,0.68,-0.15,1.01,-0.96733,0.04803,-0.21703,0.12180,0.025,0.0000
2024,4,14,15:46:40.334,14.732,120,183.6,39.0,125.8,0.67,-0.14,1.01,-0.96760,0.04437,-0.21740,0.12040,0.024,0.0000
2024,4,14,15:46:40.334,14.734,122,181.9,38.9,125.1,0.65,-0.15,0.98,-0.96783,0.04077,-0.21780,0.11900,0.025,0.0000
2024,4,14,15:46:40.635,14.736,124,181.1,38.9,124.6,0.62,-0.16,0.96,-0.96807,0.03713,-0.21817,0.11760,0.025,0.0000
2024,4,14,15:46:40.635,14.738,126,179.5,38.5,124.2,0.59,-0.16,0.91,-0.96830,0.03357,-0.21850,0.11620,0.025,0.0000
2024,4,14,15:46:40.635,14.740,128,178.3,38.4,124.1,0.55,-0.13,0.87,-0.96850,0.03000,-0.21887,0.11483,0.024,0.0000
2024,4,14,15:46:40.635,14.742,130,177.0,38.2,123.7,0.54,-0.14,0.85,-0.96867,0.02643,-0.21923,0.11343,0.026,0.0000
2024,4,14,15:46:40.635,14.744,132,175.0,38.3,123.0,0.52,-0.13,0.85,-0.96883,0.02293,-0.21960,0.11203,0.025,0.0000
2024,4,14,15:46:40.635,14.746,134,174.2,38.3,122.8,0.52,-0.13,0.85,-0.96900,0.01943,-0.21993,0.11063,0.025,0.0000
2024,4,14,15:46:40.635,14.748,136,172.1,38.1,122.5,0.52,-0.13,0.85,-0.96913,0.01600,-0.22030,0.10923,0.025,0.0000
2024,4,14,15:46:40.635,14.750,138,170.9,38.1,122.2,0.52,-0.14,0.84,-0.96927,0.01257,-0.22063,0.10783,0.025,0.0000
2024,4,14,15:46:40.635,14.752,140,168.6,38.1,121.8,0.51,-0.14,0.85,-0.96940,0.00917,-0.22100,0.10643,0.025,0.0000
2024,4,14,15:46:40.697,14.754,142,167.4,38.1,121.4,0.53,-0.13,0.86,-0.96947,0.00580,-0.22137,0.10503,0.025,0.0000
2024,4,14,15:46:40.697,14.756,144,165.0,37.9,121.0,0.53,-0.12,0.86,-0.96957,0.00247,-0.22170,0.10363,0.025,0.0000
2024,4,14,15:46:40.697,14.758,146,162.4,37.6,120.8,0.54,-0.11,0.88,-0.96963,-0.00080,-0.22203,0.10220,0.026,0.0000
2024,4,14,15:46:40.697,14.760,148,161.0,37.6,120.6,0.56,-0.10,0.89,-0.96970,-0.00407,-0.22240,0.10080,0.025,0.0000
2024,4,14,15:46:40.697,14.762,150,157.8,37.4,120.2,0.58,-0.12,0.93,-0.96977,-0.00727,-0.22273,0.09937,0.025,0.0000
2024,4,14,15:46:40.697,14.764,152,156.5,37.3,120.1,0.57,-0.10,0.94,-0.96980,-0.01043,-0.22310,0.09793,0.025,0.0000
2024,4,14,15:46:40.697,14.766,154,153.4,36.9,119.8,0.59,-0.10,0.96,-0.96980,-0.01357,-0.22343,0.09650,0.025,0.0000
2024,4,14,15:46:40.697,14.768,156,151.8,36.9,119.7,0.59,-0.09,0.99,-0.96983,-0.01667,-0.22377,0.09503,0.025,0.0000
2024,4,14,15:46:40.697,14.770,158,148.7,36.3,119.5,0.59,-0.09,0.98,-0.96983,-0.01970,-0.22410,0.09360,0.025,0.0000
2024,4,14,15:46:40.998,14.772,160,145.1,35.9,119.1,0.58,-0.09,0.98,-0.96983,-0.02270,-0.22443,0.09213,0.025,0.0000
2024,4,14,15:46:40.998,14.774,162,143.6,35.7,118.9,0.58,-0.06,0.97,-0.96983,-0.02567,-0.22477,0.09067,0.025,0.0000
2024,4,14,15:46:40.998,14.776,164,140.6,35.1,118.8,0.56,-0.06,0.95,-0.96980,-0.02857,-0.22507,0.08920,0.025,0.0000
2024,4,14,15:46:40.998,14.778,166,139.0,35.2,118.6,0.54,-0.08,0.95,-0.96977,-0.03143,-0.22540,0.08770,0.025,0.0000
2024,4,14,15:46:40.998,14.780,168,136.4,34.7,118.5,0.51,-0.05,0.92,-0.96973,-0.03427,-0.22570,0.08620,0.025,0.0000
2024,4,14,15:46:40.998,14.782,170,134.8,34.5,118.4,0.51,-0.05,0.90,-0.96970,-0.03707,-0.22600,0.08473,0.025,0.0000
2024,4,14,15:46:40.998,14.784,172,132.0,34.1,118.3,0.50,-0.05,0.90,-0.96967,-0.03980,-0.22633,0.08323,0.025,0.0000
2024,4,14,15:46:40.998,14.786,174,129.2,33.8,118.0,0.49,-0.05,0.90,-0.96960,-0.04250,-0.22663,0.08170,0.026,0.0000
2024,4,14,15:46:40.998,14.788,176,127.9,33.6,118.1,0.50,-0.05,0.88,-0.96953,-0.04520,-0.22693,0.08020,0.025,0.0000
2024,4,14,15:46:41.056,14.790,178,125.1,33.3,118.0,0.51,-0.05,0.89,-0.96947,-0.04783,-0.22720,0.07867,0.025,0.0000
2024,4,14,15:46:41.056,14.792,180,123.7,33.3,117.9,0.50,-0.05,0.92,-0.96937,-0.05043,-0.22750,0.07713,0.025,0.0000
2024,4,14,15:46:41.056,14.794,182,121.3,32.5,117.8,0.53,-0.02,0.91,-0.96930,-0.05300,-0.22780,0.07560,0.025,0.0000
2024,4,14,15:46:41.056,14.796,184,119.6,32.6,117.9,0.54,-0.06,0.89,-0.96920,-0.05553,-0.22807,0.07403,0.025,0.0000
2024,4,14,15:46:41.056,14.798,186,116.8,32.3,117.5,0.56,-0.06,0.91,-0.96913,-0.05803,-0.22837,0.07247,0.024,0.0000
2024,4,14,15:46:41.056,14.800,188,114.0,31.3,117.4,0.61,-0.03,0.95,-0.96903,-0.06047,-0.22863,0.07090,0.025,0.0000
2024,4,14,15:46:41.056,14.802,190,112.2,31.2,117.5,0.61,-0.01,0.99,-0.96893,-0.06287,-0.22890,0.06933,0.025,0.0000
2024,4,14,15:46:41.056,14.804,192,109.3,30.8,117.4,0.60,-0.05,0.97,-0.96880,-0.06523,-0.22913,0.06777,0.025,0.0000
2024,4,14,15:46:41.056,14.806,194,107.9,30.6,117.5,0.62,-0.05,0.96,-0.96870,-0.06757,-0.22940,0.06617,0.025,0.0000
2024,4,14,15:46:41.358,14.808,196,104.9,30.1,117.4,0.60,-0.03,0.96,-0.96860,-0.06983,-0.22967,0.06457,0.024,0.0000
2024,4,14,15:46:41.358,14.810,198,103.2,29.6,117.2,0.57,-0.03,0.95,-0.96847,-0.07207,-0.22990,0.06297,0.025,0.0000
2024,4,14,15:46:41.358,14.812,200,100.2,28.9,117.5,0.57,0.00,0.93,-0.96837,-0.07427,-0.23013,0.06133,0.025,0.0000
2024,4,14,15:46:41.358,14.814,202,96.7,28.5,117.5,0.57,-0.03,0.93,-0.96823,-0.07640,-0.23037,0.05970,0.025,0.0000
2024,4,14,15:46:41.358,14.816,204,95.1,28.2,117.4,0.56,-0.02,0.96,-0.96813,-0.07853,-0.23057,0.05807,0.025,0.0000
2024,4,14,15:46:41.359,14.818,206,91.5,27.6,117.4,0.58,0.02,0.98,-0.96800,-0.08057,-0.23080,0.05640,0.025,0.0000
2024,4,14,15:46:41.359,14.820,208,90.2,27.0,117.8,0.58,0.00,0.95,-0.96787,-0.08260,-0.23100,0.05473,0.025,0.0000
2024,4,14,15:46:41.359,14.822,210,86.4,26.4,118.1,0.56,-0.01,0.98,-0.96777,-0.08457,-0.23117,0.05307,0.024,0.0000
2024,4,14,15:46:41.359,14.824,212,84.6,25.9,117.9,0.57,-0.02,1.00,-0.96763,-0.08650,-0.23137,0.05137,0.025,0.0000
2024,4,14,15:46:41.417,14.826,214,80.9,25.4,117.7,0.61,0.00,0.99,-0.96750,-0.08837,-0.23153,0.04967,0.025,0.0000
2024,4,14,15:46:41.417,14.828,216,77.3,24.5,118.3,0.62,0.04,1.04,-0.96740,-0.09017,-0.23170,0.04793,0.025,0.0000
2024,4,14,15:46:41.417,14.830,218,75.5,23.8,118.8,0.59,0.02,1.06,-0.96727,-0.09193,-0.23187,0.04620,0.025,0.0000
2024,4,14,15:46:41.417,14.832,220,71.5,22.9,118.8,0.62,0.01,1.10,-0.96717,-0.09363,-0.23200,0.04443,0.024,0.0000
2024,4,14,15:46:41.417,14.834,222,69.6,22.4,118.7,0.62,0.03,1.12,-0.96703,-0.09530,-0.23213,0.04270,0.025,0.0000
2024,4,14,15:46:41.417,14.836,224,65.5,21.3,119.0,0.62,0.03,1.15,-0.96693,-0.09693,-0.23223,0.04090,0.025,0.0000
2024,4,14,15:46:41.417,14.838,226,63.3,20.8,119.2,0.63,0.03,1.16,-0.96683,-0.09850,-0.23233,0.03913,0.025,0.0000
2024,4,14,15:46:41.417,14.840,228,59.1,19.4,119.7,0.63,0.02,1.16,-0.96673,-0.10000,-0.23243,0.03730,0.025,0.0000
2024,4,14,15:46:41.417,14.842,230,55.2,17.9,119.8,0.61,0.02,1.13,-0.96663,-0.10140,-0.23250,0.03547,0.013,0.0000
2024,4,14,15:46:41.717,14.844,232,53.0,17.3,119.7,0.58,0.01,1.12,-0.96653,-0.10280,-0.23253,0.03363,0.025,0.0000
2024,4,14,15:46:41.717,14.846,234,49.3,15.7,120.0,0.55,0.01,1.07,-0.96643,-0.10413,-0.23257,0.03177,0.025,0.0000
2024,4,14,15:46:41.717,14.848,236,47.5,15.1,120.4,0.53,0.02,1.06,-0.96637,-0.10543,-0.23257,0.02990,0.025,0.0000
2024,4,14,15:46:41.717,14.850,238,43.8,14.2,120.8,0.50,0.00,1.03,-0.96630,-0.10667,-0.23257,0.02803,0.026,0.0000
2024,4,14,15:46:41.717,14.852,240,42.0,14.0,120.9,0.49,0.01,1.03,-0.96620,-0.10787,-0.23253,0.02613,0.025,0.0000
2024,4,14,15:46:41.717,14.854,242,38.7,13.4,120.8,0.49,0.01,1.02,-0.96613,-0.10903,-0.23253,0.02423,0.025,0.0000
2024,4,14,15:46:41.717,14.856,244,35.6,12.5,121.1,0.51,0.00,1.05,-0.96607,-0.11013,-0.23250,0.02230,0.024,0.0000
2024,4,14,15:46:41.717,14.858,246,34.2,11.9,121.6,0.51,0.00,1.06,-0.96600,-0.11120,-0.23243,0.02037,0.026,0.0000
2024,4,14,15:46:41.717,14.860,248,31.2,10.9,121.9,0.51,-0.01,1.08,-0.96593,-0.11223,-0.23237,0.01843,0.024,0.0000
2024,4,14,15:46:41.776,14.862,0,29.7,10.1,121.8,0.53,-0.03,1.08,-0.96587,-0.11323,-0.23230,0.01647,0.024,0.0000
2024,4,14,15:46:41.776,14.864,2,26.9,9.1,121.9,0.52,-0.02,1.09,-0.96580,-0.11417,-0.23220,0.01450,0.025,0.0000
2024,4,14,15:46:41.776,14.866,4,25.5,8.5,122.0,0.52,-0.03,1.09,-0.96577,-0.11510,-0.23210,0.01253,0.025,0.0000
2024,4,14,15:46:41.776,14.868,6,23.0,7.2,122.4,0.52,-0.03,1.09,-0.96570,-0.11600,-0.23197,0.01053,0.024,0.0000
2024,4,14,15:46:41.776,14.870,8,20.2,6.0,122.5,0.51,-0.05,1.09,-0.96567,-0.11683,-0.23183,0.00853,0.024,0.0000
2024,4,14,15:46:41.776,14.872,10,19.2,5.3,122.8,0.51,-0.06,1.09,-0.96560,-0.11767,-0.23167,0.00653,0.024,0.0000
2024,4,14,15:46:41.776,14.874,12,16.9,4.3,122.7,0.50,-0.05,1.09,-0.96557,-0.11843,-0.23147,0.00453,0.025,0.0000
2024,4,14,15:46:41.776,14.876,14,15.8,3.7,122.8,0.51,-0.05,1.09,-0.96553,-0.11920,-0.23130,0.00253,0.025,0.0000
2024,4,14,15:46:41.776,14.878,16,13.9,2.3,123.2,0.51,-0.05,1.09,-0.96550,-0.11993,-0.23107,0.00050,0.025,0.0000
2024,4,14,15:46:42.075,14.880,18,13.1,1.8,123.2,0.53,-0.07,1.12,-0.96547,-0.12063,-0.23083,-0.00150,0.025,0.0000
2024,4,14,15:46:42.075,14.882,20,11.3,0.4,123.2,0.55,-0.07,1.14,-0.96543,-0.12133,-0.23060,-0.00353,0.025,0.0000
2024,4,14,15:46:42.075,14.884,22,10.1,-1.3,123.2,0.56,-0.06,1.18,-0.96540,-0.12200,-0.23030,-0.00557,0.025,0.0000
2024,4,14,15:46:42.076,14.886,24,9.5,-2.0,123.4,0.57,-0.07,1.20,-0.96537,-0.12267,-0.23000,-0.00760,0.025,0.0000
2024,4,14,15:46:42.076,14.888,26,8.5,-3.5,123.5,0.60,-0.08,1.23,-0.96537,-0.12330,-0.22970,-0.00963,0.025,0.0000
2024,4,14,15:46:42.076,14.890,28,8.1,-4.3,123.7,0.59,-0.09,1.26,-0.96533,-0.12393,-0.22933,-0.01170,0.025,0.0000
2024,4,14,15:46:42.076,14.892,30,7.5,-6.3,123.5,0.60,-0.10,1.25,-0.96530,-0.12457,-0.22897,-0.01373,0.025,0.0000
2024,4,14,15:46:42.076,14.894,32,7.2,-7.1,123.7,0.58,-0.11,1.24,-0.96530,-0.12517,-0.22860,-0.01577,0.025,0.0000
2024,4,14,15:46:42.076,14.896,34,6.6,-8.8,123.5,0.57,-0.10,1.21,-0.96527,-0.12577,-0.22817,-0.01780,0.025,0.0000
2024,4,14,15:46:42.136,14.898,36,6.4,-10.4,123.7,0.55,-0.12,1.19,-0.96527,-0.12640,-0.22773,-0.01983,0.025,0.0000
2024,4,14,15:46:42.136,14.900,38,6.1,-10.6,123.6,0.54,-0.12,1.17,-0.96523,-0.12700,-0.22727,-0.02187,0.025,0.0000
2024,4,14,15:46:42.136,14.902,40,6.4,-12.0,123.7,0.53,-0.12,1.15,-0.96523,-0.12760,-0.22680,-0.02390,0.025,0.0000
2024,4,14,15:46:42.136,14.904,42,6.4,-12.6,123.7,0.52,-0.12,1.14,-0.96520,-0.12820,-0.22630,-0.02593,0.024,0.0000
2024,4,14,15:46:42.136,14.906,44,6.5,-14.1,123.6,0.52,-0.12,1.13,-0.96520,-0.12880,-0.22580,-0.02797,0.025,0.0000
2024,4,14,15:46:42.136,14.908,46,6.6,-14.8,123.9,0.51,-0.11,1.12,-0.96517,-0.12940,-0.22527,-0.02997,0.024,0.0000
2024,4,14,15:46:42.136,14.910,48,6.8,-16.0,123.7,0.52,-0.13,1.11,-0.96517,-0.13000,-0.22473,-0.03200,0.025,0.0000
2024,4,14,15:46:42.136,14.912,50,7.3,-17.4,123.6,0.53,-0.14,1.11,-0.96513,-0.13063,-0.22417,-0.03403,0.025,0.0000
2024,4,14,15:46:42.136,14.914,52,7.8,-17.9,123.5,0.53,-0.14,1.12,-0.96510,-0.13127,-0.22357,-0.03603,0.025,0.0000
2024,4,14,15:46:42.437,14.916,54,8.5,-19.6,123.5,0.55,-0.16,1.14,-0.96510,-0.13190,-0.22297,-0.03803,0.025,0.0000
2024,4,14,15:46:42.437,14.918,56,9.2,-20.3,123.7,0.56,-0.16,1.14,-0.96507,-0.13253,-0.22233,-0.04003,0.024,0.0000
2024,4,14,15:46:42.437,14.920,58,10.1,-21.6,123.5,0.57,-0.17,1.15,-0.96503,-0.13320,-0.22170,-0.04203,0.025,0.0000
2024,4,14,15:46:42.437,14.922,60,11.5,-23.1,123.5,0.58,-0.19,1.17,-0.96500,-0.13390,-0.22103,-0.04400,0.025,0.0000
2024,4,14,15:46:42.437,14.924,62,12.0,-23.7,123.2,0.58,-0.20,1.16,-0.96497,-0.13460,-0.22037,-0.04597,0.025,0.0000
2024,4,14,15:46:42.437,14.926,64,13.4,-25.1,123.2,0.57,-0.21,1.15,-0.96493,-0.13533,-0.21963,-0.04793,0.025,0.0000
2024,4,14,15:46:42.437,14.928,66,14.1,-25.6,123.3,0.57,-0.23,1.15,-0.96490,-0.13607,-0.21893,-0.04990,0.026,0.0000
2024,4,14,15:46:42.437,14.930,68,15.6,-27.0,123.0,0.58,-0.22,1.13,-0.96487,-0.13680,-0.21820,-0.05187,0.025,0.0000
2024,4,14,15:46:42.437,14.932,70,16.2,-27.7,123.0,0.58,-0.22,1.14,-0.96480,-0.13757,-0.21747,-0.05380,0.025,0.0000
2024,4,14,15:46:42.497,14.934,72,17.4,-29.1,122.8,0.56,-0.20,1.12,-0.96477,-0.13837,-0.21670,-0.05573,0.026,0.0000
2024,4,14,15:46:42.497,14.936,74,18.5,-30.3,122.9,0.56,-0.20,1.12,-0.96470,-0.13917,-0.21590,-0.05767,0.025,0.0000
2024,4,14,15:46:42.497,14.938,76,19.5,-30.9,122.5,0.56,-0.21,1.12,-0.96463,-0.14000,-0.21510,-0.05957,0.025,0.0000
2024,4,14,15:46:42.497,14.940,78,20.9,-32.2,122.5,0.54,-0.19,1.12,-0.96460,-0.14083,-0.21427,-0.06150,0.024,0.0000
2024,4,14,15:46:42.497,14.942,80,21.9,-32.8,122.4,0.54,-0.18,1.13,-0.96453,-0.14170,-0.21343,-0.06337,0.025,0.0000
2024,4,14,15:46:42.497,14.944,82,24.0,-34.1,122.5,0.55,-0.18,1.14,-0.96447,-0.14260,-0.21260,-0.06527,0.024,0.0000
2024,4,14,15:46:42.497,14.946,84,25.1,-34.7,122.3,0.55,-0.20,1.17,-0.96437,-0.14353,-0.21173,-0.06713,0.025,0.0000
2024,4,14,15:46:42.497,14.948,86,27.4,-36.0,122.2,0.55,-0.19,1.18,-0.96430,-0.14447,-0.21083,-0.06900,0.025,0.0000
2024,4,14,15:46:42.497,14.950,88,29.7,-37.3,122.1,0.56,-0.20,1.19,-0.96420,-0.14547,-0.20993,-0.07087,0.025,0.0000
2024,4,14,15:46:42.798,14.952,90,31.0,-37.9,121.8,0.56,-0.18,1.20,-0.96410,-0.14650,-0.20903,-0.07270,0.025,0.0000
2024,4,14,15:46:42.798,14.954,92,33.9,-39.3,121.9,0.57,-0.19,1.20,-0.96400,-0.14757,-0.20810,-0.07453,0.025,0.0000
2024,4,14,15:46:42.798,14.956,94,35.3,-40.2,121.8,0.58,-0.20,1.20,-0.96390,-0.14863,-0.20717,-0.07637,0.025,0.0000
2024,4,14,15:46:42.798,14.958,96,38.1,-41.3,121.6,0.59,-0.22,1.19,-0.96380,-0.14977,-0.20620,-0.07817,0.025,0.0000
2024,4,14,15:46:42.798,14.960,98,39.5,-41.9,121.4,0.59,-0.21,1.20,-0.96367,-0.15093,-0.20523,-0.07993,0.025,0.0000
2024,4,14,15:46:42.798,14.962,100,42.6,-43.3,121.3,0.61,-0.25,1.19,-0.96353,-0.15213,-0.20423,-0.08173,0.025,0.0000
2024,4,14,15:46:42.798,14.964,102,45.9,-44.5,121.2,0.61,-0.24,1.19,-0.96340,-0.15343,-0.20323,-0.08347,0.024,0.0000
2024,4,14,15:46:42.798,14.966,104,47.4,-45.4,121.1,0.61,-0.23,1.19,-0.96327,-0.15470,-0.20220,-0.08523,0.024,0.0000
2024,4,14,15:46:42.798,14.968,106,50.7,-46.5,120.9,0.64,-0.27,1.21,-0.96310,-0.15607,-0.20117,-0.08697,0.025,0.0000
2024,4,14,15:46:42.854,14.970,108,52.4,-47.2,120.7,0.65,-0.29,1.20,-0.96293,-0.15743,-0.20013,-0.08867,0.025,0.0000
2024,4,14,15:46:42.854,14.972,110,55.9,-48.4,120.4,0.63,-0.32,1.17,-0.96277,-0.15887,-0.19907,-0.09037,0.025,0.0000
2024,4,14,15:46:42.854,14.974,112,57.2,-48.9,120.3,0.64,-0.31,1.18,-0.96260,-0.16033,-0.19800,-0.09207,0.025,0.0000
2024,4,14,15:46:42.854,14.976,114,60.3,-50.1,120.0,0.64,-0.32,1.16,-0.96240,-0.16183,-0.19693,-0.09373,0.025,0.0000
2024,4,14,15:46:42.854,14.978,116,63.6,-51.1,119.7,0.63,-0.32,1.13,-0.96220,-0.16340,-0.19583,-0.09537,0.025,0.0000
2024,4,14,15:46:42.854,14.980,118,65.2,-51.7,119.6,0.62,-0.33,1.14,-0.96197,-0.16500,-0.19473,-0.09700,0.025,0.0000
2024,4,14,15:46:42.854,14.982,120,68.2,-52.6,119.4,0.62,-0.33,1.12,-0.96177,-0.16663,-0.19360,-0.09863,0.025,0.0000
2024,4,14,15:46:42.854,14.984,122,69.7,-53.1,119.1,0.63,-0.31,1.13,-0.96153,-0.16830,-0.19250,-0.10023,0.026,0.0000
2024,4,14,15:46:42.855,14.986,124,72.4,-54.1,119.0,0.63,-0.32,1.13,-0.96127,-0.17000,-0.19137,-0.10183,0.025,0.0000
2024,4,14,15:46:43.185,14.988,126,74.0,-54.6,118.7,0.61,-0.32,1.13,-0.96103,-0.17173,-0.19023,-0.10343,0.025,0.0000
2024,4,14,15:46:43.185,14.990,128,76.6,-55.5,118.3,0.62,-0.32,1.14,-0.96077,-0.17353,-0.18907,-0.10497,0.025,0.0000
2024,4,14,15:46:43.185,14.992,130,79.8,-56.6,118.1,0.64,-0.32,1.16,-0.96050,-0.17537,-0.18790,-0.10653,0.026,0.0000
2024,4,14,15:46:43.185,14.994,132,81.2,-57.2,118.0,0.65,-0.33,1.17,-0.96020,-0.17720,-0.18673,-0.10807,0.026,0.0000
2024,4,14,15:46:43.185,14.996,134,84.1,-58.2,117.9,0.66,-0.34,1.20,-0.95990,-0.17910,-0.18557,-0.10960,0.026,0.0000
2024,4,14,15:46:43.185,14.998,136,85.5,-58.8,117.7,0.67,-0.33,1.19,-0.95960,-0.18103,-0.18437,-0.11110,0.025,0.0000
2024,4,14,15:46:43.185,15.000,138,88.3,-59.6,117.4,0.67,-0.33,1.21,-0.95930,-0.18300,-0.18317,-0.11260,0.025,0.0000
2024,4,14,15:46:43.185,15.002,140,89.9,-59.9,117.4,0.67,-0.34,1.22,-0.95897,-0.18500,-0.18197,-0.11407,0.025,0.0000
2024,4,14,15:46:43.185,15.004,142,93.1,-61.2,117.1,0.67,-0.35,1.22,-0.95860,-0.18707,-0.18073,-0.11553,0.025,0.0000
2024,4,14,15:46:43.486,15.006,144,96.2,-62.3,116.9,0.67,-0.36,1.21,-0.95827,-0.18917,-0.17950,-0.11700,0.025,0.0000
2024,4,14,15:46:43.486,15.008,146,98.0,-62.7,116.7,0.67,-0.36,1.23,-0.95790,-0.19130,-0.17827,-0.11843,0.025,0.0000
2024,4,14,15:46:43.486,15.010,148,101.2,-63.6,116.3,0.67,-0.36,1.22,-0.95750,-0.19350,-0.17703,-0.11983,0.026,0.0000
2024,4,14,15:46:43.486,15.012,150,103.0,-64.1,116.4,0.68,-0.37,1.23,-0.95710,-0.19570,-0.17580,-0.12127,0.025,0.0000
2024,4,14,15:46:43.486,15.014,152,106.1,-65.0,116.1,0.67,-0.36,1.21,-0.95670,-0.19797,-0.17453,-0.12267,0.025,0.0000
2024,4,14,15:46:43.486,15.016,154,107.7,-65.5,116.1,0.66,-0.37,1.20,-0.95627,-0.20027,-0.17327,-0.12403,0.024,0.0000
2024,4,14,15:46:43.486,15.018,156,110.9,-66.5,115.9,0.65,-0.36,1.18,-0.95583,-0.20260,-0.17200,-0.12540,0.025,0.0000
2024,4,14,15:46:43.486,15.020,158,114.2,-67.1,115.5,0.64,-0.37,1.17,-0.95537,-0.20500,-0.17070,-0.12673,0.025,0.0000
2024,4,14,15:46:43.486,15.022,160,115.8,-67.4,115.4,0.63,-0.36,1.16,-0.95490,-0.20743,-0.16943,-0.12810,0.025,0.0000
2024,4,14,15:46:43.548,15.024,162,119.0,-68.2,115.5,0.62,-0.35,1.13,-0.95440,-0.20990,-0.16813,-0.12940,0.025,0.0000
