x,y,z,w
4.098488306918141900e-03,-8.657138997323981199e-04,-8.741720011911782023e-03,9.999530165284143957e-01
4.098488306918141900e-03,-8.657138997323981199e-04,-8.741720011911782023e-03,9.999530165284143957e-01
4.090850569726614018e-03,-1.734753161461560821e-03,-9.617913800097650096e-03,9.999438740785500102e-01
4.090850569726614018e-03,-1.734753161461560821e-03,-9.617913800097650096e-03,9.999438740785500102e-01
4.082455799962345956e-03,-2.607368037051678231e-03,-9.621480077997105265e-03,9.999419794706438935e-01
4.082455799962345956e-03,-2.607368037051678231e-03,-9.621480077997105265e-03,9.999419794706438935e-01
4.074057921230393904e-03,-3.479980927017611685e-03,-9.625039028720937251e-03,9.999393233634217282e-01
4.067930749402892156e-03,-4.349026895171284948e-03,-1.050120086604155491e-02,9.999271286873130382e-01
4.067930749402892156e-03,-4.349026895171284948e-03,-1.050120086604155491e-02,9.999271286873130382e-01
4.940530123476168795e-03,-4.358189264547851667e-03,-1.049740162603369879e-02,9.999231980044943624e-01
4.931367532360653692e-03,-5.230785097931468439e-03,-1.050170905424491208e-02,9.999190140248659375e-01
4.931367532360653692e-03,-5.230785097931468439e-03,-1.050170905424491208e-02,9.999190140248659375e-01
4.931367532360653692e-03,-5.230785097931468439e-03,-1.050170905424491208e-02,9.999190140248659375e-01
4.931367532360653692e-03,-5.230785097931468439e-03,-1.050170905424491208e-02,9.999190140248659375e-01
4.931367532360653692e-03,-5.230785097931468439e-03,-1.050170905424491208e-02,9.999190140248659375e-01
4.922230583852955227e-03,-5.239383986629091161e-03,-8.756506040452730413e-03,9.999358199922052659e-01
4.929870201705544019e-03,-4.366773483999919145e-03,-8.752207250256263324e-03,9.999400114693793862e-01
4.928354099505942790e-03,-3.502745242636128020e-03,-7.002672120350078577e-03,9.999572014265462050e-01
4.928354099505942790e-03,-3.502745242636128020e-03,-7.002672120350078577e-03,9.999572014265462050e-01
4.928354099505942790e-03,-3.502745242636128020e-03,-7.002672120350078577e-03,9.999572014265462050e-01
4.928354099505942790e-03,-3.502745242636128020e-03,-7.002672120350078577e-03,9.999572014265462050e-01
5.797925793040825497e-03,-3.512392843628474402e-03,-6.126979479874064376e-03,9.999582527663161136e-01
5.794858444756270828e-03,-3.517451150310056066e-03,-5.254349062987657797e-03,9.999632188080394002e-01
6.664420564821115986e-03,-3.526329203914803801e-03,-4.378639009582615226e-03,9.999619882882071487e-01
6.668239110086720406e-03,-2.653696517425155766e-03,-4.372821538979052187e-03,9.999646848332958138e-01
6.672052577198164629e-03,-1.781061810030170126e-03,-4.367000738281664324e-03,9.999666198617772617e-01
6.670495767227971502e-03,-1.786883595380050994e-03,-3.494363689878139754e-03,9.999700500293191574e-01
6.673542634487103671e-03,-9.142445360267522107e-04,-3.488541254368074298e-03,9.999712286188792154e-01
6.676584419553213516e-03,-4.160478043646858703e-05,-3.482716162182087922e-03,9.999716456868488201e-01
6.676584419553213516e-03,-4.160478043646858703e-05,-3.482716162182087922e-03,9.999716456868488201e-01
6.676545570282924925e-03,-4.743118290045946053e-05,-2.610075064629949291e-03,9.999743041687061407e-01
7.549142841112388945e-03,-5.477372420062125049e-05,-1.737384841853698535e-03,9.999699940178780055e-01
7.552163650160208415e-03,1.690502354831075523e-03,-1.724206462527120599e-03,9.999685665750021046e-01
8.426271204899395129e-03,1.683167430913350528e-03,-8.530378869003328634e-04,9.999627179186955095e-01
8.429196050819418029e-03,1.668458257150738904e-03,8.922267087746060419e-04,9.999626837199881990e-01
9.300250855179364312e-03,3.414509104626697097e-03,9.039576880741709286e-04,9.999505134365918035e-01
9.300250855179364312e-03,3.414509104626697097e-03,9.039576880741709286e-04,9.999505134365918035e-01
9.300250855179364312e-03,3.414509104626697097e-03,9.039576880741709286e-04,9.999505134365918035e-01
9.303227034839120155e-03,3.406391805573987658e-03,1.776578673939901726e-03,9.999493438318866056e-01
9.304773849600347230e-03,2.533770199121457463e-03,1.768459401358449517e-03,9.999519357166781752e-01
9.304673116180557646e-03,3.398269218888720720e-03,2.649202166015411294e-03,9.999474268942346589e-01
9.304673116180557646e-03,3.398269218888720720e-03,2.649202166015411294e-03,9.999474268942346589e-01
9.304673116180557646e-03,3.398269218888720720e-03,2.649202166015411294e-03,9.999474268942346589e-01
