Year,Month,Day,Time,Flight_Time_(s),Sync,Temperature_(F),Baro_Press_(atm),Baro_Altitude_ASL_(feet),Baro_Altitude_AGL_(feet),Batt_Volts,Apo_Volts,Main_Volts,3rd_Volts,4th_Volts,Velocity_Up,Velocity_DR,Velocity_CR,Inertial_Altitude,Inertial_DR_Position,Inertial_CR_position,Tilt_Angle_(deg),Future_Angle_(deg),Roll_Angle_(deg),Reserved_1,Reserved_2,Reserved_3,Rocket_FER_Hex,Apo_FER_H  ex,Main_FER_Hex,3rd_FER_Hex,4th_FER_Hex,Liftoff,Apogee,Press_Increasing,Burnout_Coast,Apo_fired,Main_fired,3rd_fired,4th_fired,Normal_Ascent,Accel_Vel_LE_0,ECI_Vvel_le_0,Tilt Exceeded 90deg,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved
2024,4,14,15:12:41.603,1.52,158,89.7,0.9825,487.2,317.1,8.939,9.01,0.02,0.01,0.01,292.00,-55.00,55.00,344.00,-53.00,54.00,14.2,21.3,-110.0,0,0,0,109,dbd,dbd,dbd,dbd,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0
2024,4,14,15:12:41.623,1.54,178,89.7,0.9825,486.6,316.5,8.939,9.01,0.02,0.01,0.01,291.00,-55.00,55.00,350.00,-54.00,55.00,14.2,21.4,-108.0,0,0,0,109,dbd,dbd,dbd,dbd,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0
2024,4,14,15:12:41.643,1.56,198,89.7,0.9822,495.6,325.5,8.939,9.02,0.02,0.01,0.01,290.00,-55.00,55.00,356.00,-55.00,57.00,14.1,21.3,-106.0,0,0,0,109,dbd,dbd,dbd,dbd,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0
2024,4,14,15:12:41.663,1.58,218,89.7,0.9822,495.6,325.5,8.940,9.02,0.02,0.01,0.01,289.00,-55.00,55.00,361.00,-56.00,58.00,14.0,21.2,-104.0,0,0,0,109,dbd,dbd,dbd,dbd,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0
2024,4,14,15:12:41.683,1.60,238,89.7,0.9820,502.9,332.8,8.940,9.02,0.02,0.01,0.01,288.00,-55.00,55.00,367.00,-57.00,59.00,13.8,21.0,-102.0,0,0,0,109,cbd,cbd,cbd,cbd,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0
2024,4,14,15:12:41.703,1.62,8,89.7,0.9820,502.9,332.8,8.940,9.01,0.02,0.01,0.01,288.00,-55.00,55.00,373.00,-58.00,60.00,13.6,20.7,-99.0,0,0,0,109,cbd,cbd,cbd,cbd,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0
2024,4,14,15:12:41.723,1.64,28,89.7,0.9813,520.3,350.2,8.939,9.01,0.02,0.01,0.01,287.00,-55.00,55.00,379.00,-59.00,61.00,13.4,20.4,-96.0,0,0,0,109,cbd,cbd,cbd,cbd,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0
2024,4,14,15:12:41.743,1.66,48,89.7,0.9813,520.9,350.8,8.939,9.01,0.02,0.01,0.02,286.00,-55.00,55.00,384.00,-61.00,62.00,13.2,20.2,-94.0,0,0,0,109,cbd,cbd,cbd,cbd,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0
2024,4,14,15:12:41.763,1.68,68,89.7,0.9809,533.8,363.7,8.938,9.02,0.02,0.02,0.01,285.00,-55.00,55.00,390.00,-62.00,63.00,13.0,19.9,-91.0,0,0,0,109,cbd,cbd,cbd,cbd,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0
2024,4,14,15:12:41.783,1.70,88,89.7,0.9809,533.2,363.1,8.944,9.02,0.02,0.02,0.01,284.00,-55.00,55.00,396.00,-63.00,64.00,12.8,19.6,-88.0,0,0,0,109,cbd,cbd,cbd,cbd,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0
2024,4,14,15:12:41.803,1.72,108,89.7,0.9805,543.4,373.2,8.941,9.02,0.02,0.02,0.01,284.00,-55.00,55.00,401.00,-64.00,65.00,12.6,19.4,-85.0,0,0,0,109,cbd,cbd,cbd,cbd,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0
2024,4,14,15:12:41.823,1.74,128,89.7,0.9805,543.9,373.8,8.940,9.02,0.02,0.01,0.01,283.00,-55.00,55.00,407.00,-65.00,67.00,12.5,19.2,-81.0,0,0,0,109,cbd,cbd,cbd,cbd,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0
2024,4,14,15:12:41.843,1.76,148,89.7,0.9799,559.7,389.6,8.940,9.02,0.02,0.01,0.01,282.00,-55.00,55.00,413.00,-66.00,68.00,12.4,19.1,-78.0,0,0,0,109,cbd,cbd,cbd,cbd,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0
2024,4,14,15:12:41.863,1.78,168,89.7,0.9799,560.2,390.1,8.941,9.02,0.02,0.01,0.01,281.00,-54.00,55.00,418.00,-67.00,69.00,12.3,19.1,-75.0,0,0,0,109,cbd,cbd,cbd,cbd,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0
2024,4,14,15:12:41.883,1.80,188,89.7,0.9796,570.4,400.3,8.940,9.02,0.02,0.01,0.01,280.00,-54.00,55.00,424.00,-68.00,70.00,12.4,19.1,-72.0,0,0,0,109,cbd,cbd,cbd,cbd,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0
2024,4,14,15:12:41.903,1.82,208,89.7,0.9796,570.4,400.3,8.943,9.02,0.02,0.01,0.01,280.00,-54.00,55.00,430.00,-69.00,71.00,12.4,19.2,-68.0,0,0,0,109,cbd,cbd,cbd,cbd,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0
2024,4,14,15:12:41.923,1.84,228,89.7,0.9793,578.8,408.7,8.941,9.02,0.02,0.01,0.01,279.00,-54.00,55.00,435.00,-70.00,72.00,12.5,19.4,-65.0,0,0,0,109,cbd,cbd,cbd,cbd,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0
2024,4,14,15:12:41.943,1.86,248,89.7,0.9793,578.8,408.7,8.940,9.02,0.02,0.01,0.01,278.00,-54.00,55.00,441.00,-72.00,73.00,12.6,19.6,-61.0,0,0,0,109,cbd,cbd,cbd,cbd,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0
2024,4,14,15:12:41.963,1.88,18,89.7,0.9788,590.6,420.5,8.940,9.02,0.02,0.01,0.01,277.00,-54.00,55.00,446.00,-73.00,74.00,12.8,19.9,-58.0,0,0,0,109,cbd,cbd,cbd,cbd,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0
2024,4,14,15:12:41.983,1.90,38,89.7,0.9788,590.6,420.5,8.939,9.02,0.02,0.01,0.01,276.00,-54.00,55.00,452.00,-74.00,75.00,13.0,20.2,-54.0,0,0,0,109,cbd,cbd,cbd,cbd,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0
2024,4,14,15:12:42.003,1.92,58,89.7,0.9784,601.9,431.8,8.939,9.02,0.02,0.01,0.01,276.00,-54.00,55.00,457.00,-75.00,77.00,13.2,20.5,-50.0,0,0,0,109,cbd,cbd,cbd,cbd,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0
2024,4,14,15:12:42.023,1.94,78,89.7,0.9784,601.9,431.8,8.944,9.02,0.02,0.01,0.01,275.00,-54.00,55.00,463.00,-76.00,78.00,13.3,20.8,-46.0,0,0,0,109,cbd,cbd,cbd,cbd,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0
2024,4,14,15:12:42.043,1.96,98,89.7,0.9782,609.2,439.1,8.943,9.02,0.02,0.01,0.01,274.00,-54.00,55.00,468.00,-77.00,79.00,13.5,21.1,-42.0,0,0,0,109,cbd,cbd,cbd,cbd,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0
2024,4,14,15:12:42.063,1.98,118,89.7,0.9782,609.8,439.7,8.940,9.02,0.02,0.01,0.01,273.00,-54.00,55.00,474.00,-78.00,80.00,13.7,21.4,-39.0,0,0,0,109,cbd,cbd,cbd,cbd,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0
2024,4,14,15:12:42.083,2.00,138,89.7,0.9775,628.4,458.3,8.939,9.02,0.02,0.01,0.01,272.00,-54.00,55.00,479.00,-79.00,81.00,13.9,21.7,-35.0,0,0,0,109,cbd,cbd,cbd,cbd,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0
2024,4,14,15:12:42.103,2.02,158,89.7,0.9775,628.4,458.3,8.941,9.02,0.02,0.01,0.01,272.00,-54.00,55.00,485.00,-80.00,82.00,14.1,22.0,-30.0,0,0,0,109,cbd,cbd,cbd,cbd,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0
2024,4,14,15:12:42.123,2.04,178,89.7,0.9774,632.3,462.2,8.941,9.02,0.02,0.01,0.01,271.00,-54.00,55.00,490.00,-81.00,83.00,14.2,22.3,-26.0,0,0,0,109,cbd,cbd,cbd,cbd,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0
2024,4,14,15:12:42.143,2.06,198,89.7,0.9773,632.9,462.8,8.942,9.02,0.02,0.01,0.01,270.00,-54.00,55.00,496.00,-83.00,84.00,14.4,22.5,-22.0,0,0,0,109,cbd,cbd,cbd,cbd,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0
2024,4,14,15:12:42.163,2.08,218,89.7,0.9768,647.5,477.4,8.943,9.02,0.02,0.01,0.01,269.00,-54.00,55.00,501.00,-84.00,85.00,14.5,22.7,-18.0,0,0,0,109,cbd,cbd,cbd,cbd,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0
2024,4,14,15:12:42.183,2.10,238,89.6,0.9768,647.5,477.4,8.942,9.02,0.02,0.01,0.01,269.00,-54.00,55.00,507.00,-85.00,87.00,14.6,22.9,-14.0,0,0,0,109,cbd,cbd,cbd,cbd,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0
2024,4,14,15:12:42.203,2.12,8,89.6,0.9766,654.9,484.8,8.941,9.02,0.02,0.01,0.01,268.00,-54.00,55.00,512.00,-86.00,88.00,14.7,23.2,-10.0,0,0,0,109,cbd,cbd,cbd,cbd,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0
2024,4,14,15:12:42.223,2.14,28,89.7,0.9766,654.3,484.2,8.941,9.02,0.02,0.01,0.01,267.00,-54.00,55.00,517.00,-87.00,89.00,14.9,23.4,-5.0,0,0,0,109,cbd,cbd,cbd,cbd,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0
2024,4,14,15:12:42.243,2.16,48,89.7,0.9761,667.9,497.8,8.940,9.02,0.02,0.01,0.01,266.00,-54.00,55.00,523.00,-88.00,90.00,15.0,23.6,-1.0,0,0,0,109,cbd,cbd,cbd,cbd,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0
2024,4,14,15:12:42.263,2.18,68,89.7,0.9761,667.9,497.8,8.943,9.02,0.02,0.01,0.01,265.00,-54.00,55.00,528.00,-89.00,91.00,15.1,23.8,2.0,0,0,0,109,cbd,cb9,cb9,cb9,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0
2024,4,14,15:12:42.283,2.20,88,89.7,0.9758,676.9,506.8,8.943,9.02,0.02,0.01,0.01,265.00,-54.00,55.00,533.00,-90.00,92.00,15.2,24.0,6.0,0,0,0,109,cbd,cb9,cb9,cb8,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0
2024,4,14,15:12:42.303,2.22,108,89.7,0.9758,676.9,506.8,8.944,9.02,0.02,0.01,0.01,264.00,-54.00,54.00,539.00,-91.00,93.00,15.4,24.3,11.0,0,0,0,109,cbd,cb9,cb9,cb8,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0
2024,4,14,15:12:42.323,2.24,128,89.7,0.9754,688.2,518.1,8.943,9.02,0.02,0.01,0.01,263.00,-54.00,54.00,544.00,-92.00,94.00,15.5,24.5,15.0,0,0,0,109,cbd,cb9,cb9,cb8,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0
2024,4,14,15:12:42.343,2.26,148,89.7,0.9754,688.2,518.1,8.942,9.02,0.02,0.01,0.01,262.00,-54.00,54.00,549.00,-94.00,95.00,15.7,24.8,19.0,0,0,0,109,cbd,cb9,cb9,cb8,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0
2024,4,14,15:12:42.363,2.28,168,89.7,0.9749,701.7,531.6,8.941,9.02,0.02,0.01,0.01,262.00,-54.00,54.00,554.00,-95.00,96.00,15.8,25.1,24.0,0,0,0,109,cbd,cb9,cb9,cb8,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0
2024,4,14,15:12:42.383,2.30,188,89.7,0.9749,701.2,531.1,8.944,9.02,0.02,0.01,0.01,261.00,-54.00,54.00,560.00,-96.00,98.00,16.0,25.4,28.0,0,0,0,109,cbd,cb9,cb9,cb8,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0
2024,4,14,15:12:42.403,2.32,208,89.7,0.9748,705.7,535.6,8.943,9.02,0.02,0.01,0.02,260.00,-54.00,54.00,565.00,-97.00,99.00,16.2,25.7,33.0,0,0,0,109,cbd,cb9,cb9,cb8,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0
2024,4,14,15:12:42.423,2.34,228,89.6,0.9747,706.3,536.2,8.943,9.02,0.02,0.01,0.02,259.00,-54.00,54.00,570.00,-98.00,100.00,16.4,26.0,37.0,0,0,0,109,cbd,cb9,cb9,cb8,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0
2024,4,14,15:12:42.443,2.36,248,89.6,0.9744,716.4,546.3,8.942,9.02,0.02,0.01,0.01,259.00,-54.00,54.00,575.00,-99.00,101.00,16.6,26.4,42.0,0,0,0,109,cbd,cb9,cb9,cb8,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0
2024,4,14,15:12:42.463,2.38,18,89.7,0.9744,715.9,545.8,8.941,9.02,0.02,0.01,0.01,258.00,-54.00,54.00,580.00,-100.00,102.00,16.8,26.8,46.0,0,0,0,109,cbd,cb9,cb9,cb8,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0
2024,4,14,15:12:42.483,2.40,38,89.7,0.9740,726.6,556.5,8.940,9.02,0.02,0.01,0.01,257.00,-54.00,54.00,586.00,-101.00,103.00,17.1,27.1,50.0,0,0,0,109,cbd,cb9,cb9,cb8,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0
2024,4,14,15:12:42.503,2.42,58,89.7,0.9740,726.6,556.5,8.946,9.02,0.02,0.01,0.01,256.00,-54.00,54.00,591.00,-102.00,104.00,17.3,27.5,55.0,0,0,0,109,cbd,cb9,cb9,cb8,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0
2024,4,14,15:12:42.523,2.44,78,89.7,0.9738,733.4,563.3,8.946,9.02,0.02,0.01,0.01,256.00,-54.00,54.00,596.00,-103.00,105.00,17.5,27.9,59.0,0,0,0,109,cbd,cb9,cb9,cb8,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0
2024,4,14,15:12:42.543,2.46,98,89.7,0.9738,733.4,563.3,8.942,9.02,0.02,0.01,0.01,255.00,-54.00,54.00,601.00,-104.00,106.00,17.7,28.2,64.0,0,0,0,109,cbd,cb9,cb9,cb8,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0
2024,4,14,15:12:42.563,2.48,118,89.7,0.9734,743.6,573.5,8.944,9.02,0.02,0.02,0.01,254.00,-54.00,54.00,606.00,-106.00,107.00,18.0,28.6,68.0,0,0,0,109,cbd,cb9,cb9,cb8,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0
2024,4,14,15:12:42.583,2.50,138,89.7,0.9734,743.6,573.5,8.941,9.02,0.02,0.01,0.01,253.00,-54.00,54.00,611.00,-107.00,108.00,18.2,28.9,73.0,0,0,0,109,c9d,c99,c99,c98,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0
2024,4,14,15:12:42.603,2.52,158,89.7,0.9730,755.4,585.3,8.943,9.02,0.02,0.01,0.01,253.00,-54.00,54.00,616.00,-108.00,110.00,18.3,29.2,77.0,0,0,0,109,c9d,c99,c99,c98,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0
