x,y,z,w
1.919875578257345211e-05,-3.490606761222843724e-06,8.725622747402790824e-06,9.999999997715413036e-01
1.919875578257345211e-05,-3.490606761222843724e-06,8.725622747402790824e-06,9.999999997715413036e-01
1.919877101162883120e-05,-5.235936012812235039e-06,8.725589239239431202e-06,9.999999997639259508e-01
1.919877101162883120e-05,-5.235936012812235039e-06,8.725589239239431202e-06,9.999999997639259508e-01
1.919878624062572775e-05,-6.981265264385676723e-06,8.725555731049491686e-06,9.999999997532643681e-01
2.094413072107378492e-05,-8.726579287015385879e-06,8.725537453600362505e-06,9.999999997045253552e-01
2.094413072107378492e-05,-8.726579287015385879e-06,8.725537453600362505e-06,9.999999997045253552e-01
2.094411549028778538e-05,-8.726615841406098711e-06,1.047086670506481477e-05,9.999999996877733111e-01
2.094413376536584064e-05,-1.047194509284131139e-05,1.047083015067144394e-05,9.999999996710193795e-01
2.094413376536584064e-05,-1.047194509284131139e-05,1.047083015067144394e-05,9.999999996710193795e-01
2.094413376536584064e-05,-1.047194509284131139e-05,1.047083015067144394e-05,9.999999996710193795e-01
2.094413376536584064e-05,-1.047194509284131139e-05,1.047083015067144394e-05,9.999999996710193795e-01
2.094413376536584064e-05,-1.047194509284131139e-05,1.047083015067144394e-05,9.999999996710193795e-01
1.745347526240503008e-05,-1.047198164286982149e-05,1.047079359662346097e-05,9.999999997380358829e-01
1.745345698739609271e-05,-8.726652391317642025e-06,1.047082405866843817e-05,9.999999997547898145e-01
1.396278020905417883e-05,-6.981359689873722503e-06,1.047083015120274028e-05,9.999999998233292109e-01
1.396278020905417883e-05,-6.981359689873722503e-06,1.047083015120274028e-05,9.999999998233292109e-01
1.396278020905417883e-05,-6.981359689873722503e-06,1.047083015120274028e-05,9.999999998233292109e-01
1.396278020905417883e-05,-6.981359689873722503e-06,1.047083015120274028e-05,9.999999998233292109e-01
1.221743877258981842e-05,-6.981405380721546089e-06,1.221614721803946220e-05,9.999999998263775502e-01
1.047210952088079387e-05,-6.981426701909998794e-06,1.221613503316982603e-05,9.999999998461779338e-01
8.726768084275546470e-06,-6.981469346519825354e-06,1.396145209993478393e-05,9.999999998400878054e-01
8.726743716931503728e-06,-5.236140094794847781e-06,1.396146733099713136e-05,9.999999998507496102e-01
8.726719349560877704e-06,-3.490810843053919731e-06,1.396148256201694926e-05,9.999999998583652960e-01
6.981390097801342034e-06,-3.490835210432519724e-06,1.396147646938140639e-05,9.999999998720732197e-01
6.981365730417425216e-06,-1.745505958657033789e-06,1.396148865418449796e-05,9.999999998766427867e-01
6.981341363012241941e-06,-1.767068762308159443e-10,1.396150083894506001e-05,9.999999998781661237e-01
6.981341363012241941e-06,-1.767068762308159443e-10,1.396150083894506001e-05,9.999999998781661237e-01
5.236012111220805317e-06,-2.010742920464886161e-10,1.396150083861538293e-05,9.999999998888277064e-01
3.490682859099690340e-06,-2.376264471602224114e-10,1.570683009000271453e-05,9.999999998705526583e-01
3.490628031898399799e-06,3.490420877082554685e-06,1.570684227468882916e-05,9.999999998644610866e-01
1.745304872115045850e-06,3.490384324991233914e-06,1.745217761831823142e-05,9.999999998400935786e-01
-1.745353631318978510e-06,3.490323405377752924e-06,1.745218980195162978e-05,9.999999998400934675e-01
-1.745414551525288331e-06,6.980984954879669978e-06,1.919751296111021286e-05,9.999999997898346704e-01
-1.745414551525288331e-06,6.980984954879669978e-06,1.919751296111021286e-05,9.999999997898346704e-01
-1.745414551525288331e-06,6.980984954879669978e-06,1.919751296111021286e-05,9.999999997898346704e-01
-3.490743803149265906e-06,6.980951448888100292e-06,1.919752514519822397e-05,9.999999997852652145e-01
-3.490710297141747437e-06,5.235622197258806949e-06,1.919753123766625592e-05,9.999999997959261311e-01
-5.236073054762609619e-06,6.980917942875264996e-06,1.919753732922775593e-05,9.999999997776494176e-01
-5.236073054762609619e-06,6.980917942875264996e-06,1.919753732922775593e-05,9.999999997776494176e-01
-5.236073054762609619e-06,6.980917942875264996e-06,1.919753732922775593e-05,9.999999997776494176e-01
-5.236115698596221115e-06,8.726238055843720272e-06,1.745219893887383278e-05,9.999999997959251319e-01
-5.236066962414214304e-06,6.980917942981589654e-06,1.919753732917458937e-05,9.999999997776491956e-01
-5.236133974429247855e-06,1.047157644614447856e-05,1.919751905173596170e-05,9.999999997471888946e-01
-5.236133974429247855e-06,1.047157644614447856e-05,1.919751905173596170e-05,9.999999997471888946e-01
-6.981496731922511300e-06,1.221687219168650867e-05,1.919753123542257406e-05,9.999999997167273724e-01
-6.981530237924708708e-06,1.396220144316694105e-05,1.919751905038286722e-05,9.999999996938817581e-01
-6.981563743905639661e-06,1.570753069460484222e-05,1.919750686528468123e-05,9.999999996679900249e-01
-6.981563743905639661e-06,1.570753069460484222e-05,1.919750686528468123e-05,9.999999996679900249e-01
-6.981563743905639661e-06,1.570753069460484222e-05,1.919750686528468123e-05,9.999999996679900249e-01
-5.236261907227372595e-06,1.570754896922566909e-05,1.745215019902335253e-05,9.999999997106349126e-01
-5.236261907227372595e-06,1.570754896922566909e-05,1.745215019902335253e-05,9.999999997106349126e-01
-5.236261907227372595e-06,1.570754896922566909e-05,1.745215019902335253e-05,9.999999997106349126e-01
-5.236261907227372595e-06,1.570754896922566909e-05,1.745215019902335253e-05,9.999999997106349126e-01
-3.490963115521775092e-06,1.745290868039587308e-05,1.745211059895022005e-05,9.999999996893128573e-01
-1.745664323794909439e-06,1.919826839145974393e-05,1.745207099877076461e-05,9.999999996618984532e-01
-1.745664323794909439e-06,1.919826839145974393e-05,1.745207099877076461e-05,9.999999996618984532e-01
-1.745725244524828134e-06,2.094359459609610350e-05,1.570673870049942597e-05,9.999999996558045501e-01
-3.898993775163239295e-10,2.268895735380467425e-05,1.745202530536570451e-05,9.999999995903151584e-01
1.744872338822582538e-06,2.443431401770282507e-05,1.570665340738809014e-05,9.999999995766064576e-01
3.490201590074407294e-06,2.443434143094725276e-05,1.570661076144115939e-05,9.999999995720380008e-01
5.235530841315599881e-06,2.443436884411724996e-05,1.570656811544638484e-05,9.999999995644233142e-01
6.980860092540844955e-06,2.443439625721281668e-05,1.570652546940376308e-05,9.999999995537625086e-01
8.726134517426100705e-06,2.792508217254620730e-05,1.570650109866786499e-05,9.999999994486711286e-01
1.047149118152893196e-05,2.617978033442183985e-05,1.570644017635360336e-05,9.999999994791334279e-01
1.221679301958950259e-05,2.792513699836517141e-05,1.570640971399500543e-05,9.999999994121187008e-01
1.570745152144455229e-05,2.792519182390767752e-05,1.570631223678238040e-05,9.999999993633816864e-01
1.745278077230296264e-05,2.792521923655133184e-05,1.570626349810429879e-05,9.999999993344439453e-01
1.745278077230296264e-05,2.792521923655133184e-05,1.570626349810429879e-05,9.999999993344439453e-01
1.919806128442480884e-05,2.792527406374200482e-05,1.396088550847211920e-05,9.999999993283495980e-01
1.919806128442480884e-05,2.792527406374200482e-05,1.396088550847211920e-05,9.999999993283495980e-01
1.919813743568007640e-05,2.617991130594299128e-05,1.570618125222511747e-05,9.999999993496757611e-01
1.919821358681838566e-05,2.443454854798448144e-05,1.745147699588243151e-05,9.999999993649095753e-01
2.094354283767414649e-05,2.443457900652055859e-05,1.745143434952351071e-05,9.999999993298792633e-01
2.268890254700483885e-05,2.268928021405998283e-05,1.745135819588109085e-05,9.999999993329259373e-01
2.443423179779946085e-05,2.268931067239136939e-05,1.745131859559004728e-05,9.999999992918031655e-01
2.617956104851965236e-05,2.268934113065364144e-05,1.745127899524584394e-05,9.999999992476342747e-01
2.792483546426062502e-05,2.094412762937993249e-05,1.396053824757012595e-05,9.999999992933208404e-01
3.141549396560529332e-05,2.094417636072388447e-05,1.396046513868785593e-05,9.999999991897524643e-01
3.490611591211538998e-05,2.094427382981293160e-05,1.221506277885416118e-05,9.999999990968420072e-01
3.839677441273168449e-05,2.094431646829809839e-05,1.221498966947218916e-05,9.999999989689043467e-01
4.014212498204848328e-05,1.919900853710493241e-05,1.221488914586741388e-05,9.999999989353978158e-01
4.188747555112072671e-05,1.745370060579479795e-05,1.221478862218822168e-05,9.999999988957990471e-01
4.537813405099271643e-05,1.745374324334424406e-05,1.221472769720535902e-05,9.999999987434918802e-01
5.061414311855464603e-05,1.570847794905188329e-05,1.221456624817122292e-05,9.999999985211239784e-01
5.410480161706560288e-05,1.570852058583573020e-05,1.221451141516467095e-05,9.999999983383549562e-01
5.585015218438338358e-05,1.396321265487647067e-05,1.221439261406823528e-05,9.999999982682945543e-01
5.759548143326936252e-05,1.396323397299192765e-05,1.221436824364613240e-05,9.999999981692945239e-01
5.934081068197989722e-05,1.396325529106485003e-05,1.221434387318682276e-05,9.999999980672483746e-01
6.108616124851081819e-05,1.221794736027571029e-05,1.221421897959317316e-05,9.999999979850033860e-01
6.283149049689438462e-05,1.221796867809077551e-05,1.221419765523364171e-05,9.999999978768647768e-01
6.283149049689438462e-05,1.221796867809077551e-05,1.221419765523364171e-05,9.999999978768647768e-01
6.283153618505177068e-05,1.047252976816723870e-05,1.395941724180612114e-05,9.999999978738248751e-01
6.283153618505177068e-05,1.047252976816723870e-05,1.395941724180612114e-05,9.999999978738248751e-01
6.457691416046752546e-05,6.981895634929445080e-06,1.395918573259954731e-05,9.999999977931035566e-01
6.632224340851084214e-05,6.981919998294003369e-06,1.395917354687159910e-05,9.999999976788724876e-01
6.632225559415903034e-05,6.981804244131890176e-06,1.570450279479264827e-05,9.999999976529859724e-01
6.632225559415903034e-05,6.981804244131890176e-06,1.570450279479264827e-05,9.999999976529859724e-01
6.632225559415903034e-05,6.981804244131890176e-06,1.570450279479264827e-05,9.999999976529859724e-01
6.806759702735081289e-05,6.981718945640181582e-06,1.744981985729413020e-05,9.999999975067760394e-01
6.806759702735081289e-05,6.981718945640181582e-06,1.744981985729413020e-05,9.999999975067760394e-01
6.806759702735081289e-05,6.981718945640181582e-06,1.744981985729413020e-05,9.999999975067760394e-01
6.806760921264544276e-05,6.981600145261342902e-06,1.919514910490949873e-05,9.999999974747972864e-01
6.981298719309840084e-05,5.236188645139698755e-06,2.094035041318244485e-05,9.999999973301105793e-01
6.981295064518594506e-05,6.981517892465330348e-06,2.094047225979926615e-05,9.999999973194485525e-01
6.806762139776460806e-05,6.981481344435911182e-06,2.094048444481477156e-05,9.999999974397719704e-01
6.806762139776460806e-05,6.981481344435911182e-06,2.094048444481477156e-05,9.999999974397719704e-01
6.806762139776460806e-05,6.981481344435911182e-06,2.094048444481477156e-05,9.999999974397719704e-01
6.632229215013593095e-05,6.981444796385224714e-06,2.094049662976648862e-05,9.999999975570492694e-01
6.457696290230522632e-05,6.981408248313271789e-06,2.094050881465441731e-05,9.999999976712803385e-01
6.457696290230522632e-05,6.981408248313271789e-06,2.094050881465441731e-05,9.999999976712803385e-01
6.457696290230522632e-05,6.981408248313271789e-06,2.094050881465441731e-05,9.999999976712803385e-01
6.457699945028944272e-05,5.236079000373576885e-06,2.094039610656016272e-05,9.999999976819420322e-01
6.283170675001764909e-05,3.490713204723455847e-06,2.094028949087788343e-05,9.999999978007427792e-01
6.283170675001764909e-05,3.490713204723455847e-06,2.094028949087788343e-05,9.999999978007427792e-01
6.108638359418154258e-05,3.490563948823093855e-06,2.268562483121892083e-05,9.999999978708109527e-01
6.108642318797312615e-05,1.745234700540470039e-06,2.268551821533218473e-05,9.999999978753800756e-01
5.934109393959480455e-05,1.745195106839273985e-06,2.268552126130680703e-05,9.999999979804728989e-01
5.585047503590934002e-05,-2.133286782681068151e-10,2.268541769091870475e-05,9.999999981830429707e-01
5.585047503590934002e-05,-2.133286782681068151e-10,2.268541769091870475e-05,9.999999981830429707e-01
5.410510619339652203e-05,1.745076326448109354e-06,2.268551821411928098e-05,9.999999982774744334e-01
5.235977999004915687e-05,1.744939255345543707e-06,2.443085050860253243e-05,9.999999983292657824e-01
5.061445074089194443e-05,1.744896615464842275e-06,2.443085355405884510e-05,9.999999984191276781e-01
4.886912149158055167e-05,1.744853975578825500e-06,2.443085659944073745e-05,9.999999985059434549e-01
4.712379528746762458e-05,1.744722996803384477e-06,2.617618889394530024e-05,9.999999985455499951e-01
4.537842035180891451e-05,3.490006560038630754e-06,2.617627723169421686e-05,9.999999986217050774e-01
4.363309719337574399e-05,3.489878627346995420e-06,2.792161257227199320e-05,9.999999986521729278e-01
4.188772225604219906e-05,5.235079944046540389e-06,2.966702711294018452e-05,9.999999986689344089e-01
4.014239300630810298e-05,5.235028165308326194e-06,2.966703624983316149e-05,9.999999987405191471e-01
3.490641439345913683e-05,5.234793628774692539e-06,3.141239290932915334e-05,9.999999988836946185e-01
3.316108514336085046e-05,5.234738803798499952e-06,3.141240204571975168e-05,9.999999989430946590e-01
3.141576502955214188e-05,5.234623055612265188e-06,3.315774043201194857e-05,9.999999989431004321e-01
2.967037790815193107e-05,6.979894434472462066e-06,3.315780744507955608e-05,9.999999989857487614e-01
2.792504865788349950e-05,6.979836563170564732e-06,3.315781962724298297e-05,9.999999990360102231e-01
2.792498165054717102e-05,8.725214551962898445e-06,3.141253911521669226e-05,9.999999990786530013e-01
2.617959757488255658e-05,1.047048897701058970e-05,3.141260612795472264e-05,9.999999991091165219e-01
2.268893907385125997e-05,1.047037932626608642e-05,3.141264267666473787e-05,9.999999991944081845e-01
2.094362809755238858e-05,1.047028185498678658e-05,3.315799020134401685e-05,9.999999991761362450e-01
1.919829884696496101e-05,1.047022398336060268e-05,3.315800847538271187e-05,9.999999992111666680e-01
1.570764034561997761e-05,1.047010824001255405e-05,3.315804502315708772e-05,9.999999992720890463e-01
1.570758247389013551e-05,1.221543749071960469e-05,3.315807243811075673e-05,9.999999992522921044e-01
1.396227454321787954e-05,1.221534915785126142e-05,3.490342300860806873e-05,9.999999992187890152e-01
1.396229586300282322e-05,1.221532478906647154e-05,3.664875225918488128e-05,9.999999991563479629e-01
1.396229586300282322e-05,1.221532478906647154e-05,3.664875225918488128e-05,9.999999991563479629e-01
1.396229586300282322e-05,1.221532478906647154e-05,3.664875225918488128e-05,9.999999991563479629e-01
1.221696661246056452e-05,1.221526082490849783e-05,3.664877357889273480e-05,9.999999991791936882e-01
1.047165868162881903e-05,1.221517249189131732e-05,3.839412414895412975e-05,9.999999991335059013e-01
1.047172569200085091e-05,1.046984324139158477e-05,3.839410587240343995e-05,9.999999991533022881e-01
1.221707321568868800e-05,1.046989502128080069e-05,4.013941684950772786e-05,9.999999990649690584e-01
1.221705494225603489e-05,1.046991634408011101e-05,3.839408759908508886e-05,9.999999991335024596e-01
1.221707321568868800e-05,1.046989502128080069e-05,4.013941684950772786e-05,9.999999990649690584e-01
1.396240246603158732e-05,1.046996507776323934e-05,4.013939857603254693e-05,9.999999990421231111e-01
1.396240246603158732e-05,1.046996507776323934e-05,4.013939857603254693e-05,9.999999990421231111e-01
1.396240246603158732e-05,1.046996507776323934e-05,4.013939857603254693e-05,9.999999990421231111e-01
1.396242073954663979e-05,1.046994070875784142e-05,4.188472782629304350e-05,9.999999989705434800e-01
1.221701838670126670e-05,1.221519685623677195e-05,4.188477351485477598e-05,9.999999989735927075e-01
1.396236895627622081e-05,1.221525168237462364e-05,4.363008144542337714e-05,9.999999988761210101e-01
1.570762205736831368e-05,1.396065708126660496e-05,4.363008144841116050e-05,9.999999988273863272e-01
1.570762205736831368e-05,1.396065708126660496e-05,4.363008144841116050e-05,9.999999988273863272e-01
1.745292694145437432e-05,1.396075759887955726e-05,4.188472783234303392e-05,9.999999988730740030e-01
1.919825619145437777e-05,1.396083070149899103e-05,4.188470346616061555e-05,9.999999988410898100e-01
2.094353670903107209e-05,1.396096472619869019e-05,3.839402059954757907e-05,9.999999989461723082e-01
2.268884159275561229e-05,1.396106524355647890e-05,3.664866698273518836e-05,9.999999989735829375e-01
2.268884159275561229e-05,1.396106524355647890e-05,3.664866698273518836e-05,9.999999989735829375e-01
2.443417084292306060e-05,1.396112920752574722e-05,3.664864261602380807e-05,9.999999989324602767e-01
2.792482934302935318e-05,1.396125713533669866e-05,3.664859388226613746e-05,9.999999988410765983e-01
2.967015859295756212e-05,1.396132109917838180e-05,3.664856951521984035e-05,9.999999987908154697e-01
3.141555180661048571e-05,1.221605581298553134e-05,3.664849640998458249e-05,9.999999987603519491e-01
3.316088105639248998e-05,1.221611977665975097e-05,3.664847508888920770e-05,9.999999987039983607e-01
3.490627426971314287e-05,1.047085449044830136e-05,3.664839893714483959e-05,9.999999986643964833e-01
3.839693276881991625e-05,1.047098241742991608e-05,3.664836238674428891e-05,9.999999985364582678e-01
4.014226201820050822e-05,1.047104638087287878e-05,3.664834411137655855e-05,9.999999984679198706e-01
4.188759126745882251e-05,1.047111034428394560e-05,3.664832583589718924e-05,9.999999983963352435e-01
4.363296315828589994e-05,8.725915119666920777e-06,3.490290824944550013e-05,9.999999984008972609e-01
4.537829240742192978e-05,8.725976036720377668e-06,3.490289301979743175e-05,9.999999983232202849e-01
4.712368257341468972e-05,6.980707704531480062e-06,3.490280163610292913e-05,9.999999982562035594e-01
4.886901182229286240e-05,6.980768621401519591e-06,3.490278945241641502e-05,9.999999981724341236e-01
5.061440198782574443e-05,5.235500289289718077e-06,3.490269502222876025e-05,9.999999980962789303e-01
5.061447508821215879e-05,3.490082701915562656e-06,3.664793593197829789e-05,9.999999980414535639e-01
5.235980433671020342e-05,3.490146664624853793e-06,3.664792984057904874e-05,9.999999979515915571e-01
5.410513358504874835e-05,3.490210627323513396e-06,3.664792374906816741e-05,9.999999978586833205e-01
5.585046283322248100e-05,3.490274590011541465e-06,3.664791765744564715e-05,9.999999977627289649e-01
5.585052679582012345e-05,1.744945341917556757e-06,3.664782017994331313e-05,9.999999977672975326e-01
5.759585604383169334e-05,1.745009304427480902e-06,3.664781713438334734e-05,9.999999976682968361e-01
5.934118529166781898e-05,1.745073266932089492e-06,3.664781408871174939e-05,9.999999975662500207e-01
5.934124925407938524e-05,-2.559808163167857052e-10,3.664771051874939637e-05,9.999999975677725805e-01
6.283190774844361437e-05,-2.255338437327508862e-10,3.839303976746314979e-05,9.999999972890547539e-01
6.283197475684329785e-05,-1.745554781105683919e-06,3.839293010503812146e-05,9.999999972875311949e-01
6.457730400400689289e-05,-1.745487772799043196e-06,3.839293315154746210e-05,9.999999971763455786e-01
6.457730400400689289e-05,-1.745487772799043196e-06,3.839293315154746210e-05,9.999999971763455786e-01
6.457737101221783032e-05,-3.490817019861621084e-06,3.839282044283128881e-05,9.999999971717760117e-01
6.457737101221783032e-05,-3.490817019861621084e-06,3.839282044283128881e-05,9.999999971717760117e-01
6.283204176506220417e-05,-3.490884027968889733e-06,3.839281435014775475e-05,9.999999972829616279e-01
6.283204176506220417e-05,-3.490884027968889733e-06,3.839281435014775475e-05,9.999999972829616279e-01
6.283203567222450333e-05,-3.490993690564028115e-06,4.013814359734058936e-05,9.999999972144304472e-01
6.283203567222450333e-05,-3.490993690564028115e-06,4.013814359734058936e-05,9.999999972144304472e-01
6.108677647919083151e-05,-5.236392991767186589e-06,4.013802479552090274e-05,9.999999973149540367e-01
6.108677647919083151e-05,-5.236392991767186589e-06,4.013802479552090274e-05,9.999999973149540367e-01
6.108677647919083151e-05,-5.236392991767186589e-06,4.013802479552090274e-05,9.999999973149540367e-01
6.108677647919083151e-05,-5.236392991767186589e-06,4.013802479552090274e-05,9.999999973149540367e-01
6.108691353998173029e-05,-8.727158102624347046e-06,4.188314080946785762e-05,9.999999972190056763e-01
5.934158429274899704e-05,-8.727231202481875729e-06,4.188312557763974327e-05,9.999999973240993878e-01
